,Suburb/Town Name,lat,lng,Closest Hospital,Closest Cinema,Distance to CBD,Number of hospitals,Number of cinemas
1765,Murrayville,-35.20364,141.20128,102.0597159,190.6811324,443.9204337,0,0
1766,Murrindal,-37.41766,148.20979,38.82408997,54.37225371,289.381504,0,0
1767,Murrindindi,-37.36922,145.57712,21.60025177,49.45601886,73.23558999,0,0
1768,Murroon,-38.42906,143.79982,21.30393697,19.57149348,122.6436861,0,0
1769,Murrumbeena,-37.89637,145.06927,2.767542689,1.840530947,13.25180244,0,0
1770,Murtoa,-36.5981,142.47461,26.91000085,27.69018627,258.3791196,0,0
1771,Musk,-37.36907,144.2042,6.267253819,37.23679943,83.00731263,0,0
1772,Musk Vale,-37.3808,144.14798,4.824283457,32.4646432,86.30591365,0,0
1773,Muskerry,-36.67647,144.58638,28.42992433,29.23998676,130.6129565,0,0
1774,Myall,-35.60457,144.03408,16.90220719,52.09716434,259.0580435,0,0
1775,Myamyn,-38.00633,141.72024,16.86437152,39.6931076,285.2229245,0,0
1776,Myers Flat,-36.70102,144.1865,9.522462237,6.045404827,141.3639377,0,0
1777,Myola,-36.62506,144.64356,29.23381976,36.14730771,135.003347,0,0
1778,Myrniong,-37.59201,144.36364,11.41514193,20.48796012,58.08147778,0,0
1779,Myrrhee,-36.74419,146.3094,35.05813736,27.51982243,168.2683302,0,0
1780,Myrtle Creek,-36.93597,144.417,22.48403626,22.82523055,108.7085391,0,0
1781,Myrtlebank,-38.07116,147.034,5.849638207,4.771583354,183.9411514,0,0
1782,Myrtleford,-36.57747,146.74446,2.887616113,25.48428271,209.2202258,1,0
1783,Mysia,-36.22898,143.75507,13.24973965,36.65634211,206.1112455,0,0
1784,Mystic Park,-35.56817,143.73247,24.1465763,29.7596735,272.5626053,0,0
1785,Mywee,-35.83868,145.50682,36.88240388,60.94794227,224.7520231,0,0
1786,Nagambie,-36.7916,145.20633,5.136018786,32.92951481,115.5392885,1,0
1787,Nalangil,-38.32696,143.4558,11.17221364,11.4518241,143.7469592,0,0
1788,Nalinga,-36.42169,145.72751,28.13327649,29.54042315,168.8675691,0,0
1789,Nambrok,-38.08666,146.85306,13.67824171,18.50920966,168.5747283,0,0
1790,Nandaly,-35.31286,142.67936,42.59040057,79.79143275,344.6689157,0,0
1791,Nangana,-37.87397,145.53476,19.59233131,16.50400858,50.7402674,0,0
1792,Nangeela,-37.48038,141.34245,12.97218398,66.7660594,320.8065482,0,0
1793,Nangiloc,-34.4807,142.30593,36.04212851,148.9805249,440.5513932,0,0
1794,Nanneella,-36.34926,144.78737,8.217497902,24.61764987,163.4272836,0,0
1795,Napoleons,-37.69024,143.79936,15.11573463,10.95083768,103.1336794,0,0
1796,Nar Nar Goon,-38.11186,145.56549,12.12285684,25.11067319,62.49986374,0,0
1797,Nar Nar Goon North,-38.02922,145.56527,19.16734945,22.8525667,58.13557991,0,0
1798,Narbethong,-37.54229,145.63431,14.88614826,37.45367046,66.3363676,0,0
1799,Nareeb,-37.84089,142.55478,47.45782568,47.86668444,211.4611398,0,0
1800,Nareen,-37.38378,141.54753,26.72215281,57.93627613,304.5690179,0,0
1801,Nareewillock,-36.15886,143.43175,27.05871096,14.26316813,228.647991,0,0
1802,Nariel Valley,-36.49982,147.83604,33.94429121,82.03773961,293.516547,0,0
1803,Naring,-36.05908,145.58168,34.52236824,39.1900804,202.580187,0,0
1804,Naringal,-38.39463,142.72316,21.47938261,21.10347012,206.3287304,0,0
1805,Naringal East,-38.40828,142.79053,18.36882659,27.0785316,201.2184526,0,0
1806,Naroghid,-38.24715,143.05403,7.389242325,47.58570851,173.9800362,0,0
1807,Narracan,-38.27104,146.23534,17.18868313,17.29613805,122.602349,0,0
1808,Narraport,-36.02367,143.07808,59.18133891,36.52430528,260.0143452,0,0
1809,Narrawong,-38.2386,141.70334,13.16058716,61.95359457,289.3434386,0,0
1810,Narre Warren,-38.0204,145.30753,3.585123987,0.385674563,38.11501574,0,1
1811,Narre Warren East,-37.96274,145.35372,7.906743478,5.917365329,38.21076072,0,0
1812,Narre Warren North,-37.98391,145.31811,6.06121426,3.932644574,36.59333682,0,0
1813,Narre Warren South,-38.04961,145.30798,3.283014706,3.56096422,40.19452584,0,0
1814,Narrung,-34.77706,143.22827,46.15389524,69.55530088,371.5457518,0,0
1815,Nathalia,-36.06056,145.19019,0.818768981,40.27699074,195.8425827,0,0
1816,Natimuk,-36.72609,141.93843,24.14638374,23.42518097,293.5501987,0,0
1817,Natte Yallock,-36.94793,143.46507,26.53019382,26.80342542,163.5147615,0,0
1818,Natya,-34.9424,143.1871,54.41457062,55.73028096,356.4849971,0,0
1819,Navarre,-36.89759,143.09351,33.05276142,59.7774581,193.9724792,0,0
1820,Navigators,-37.60905,143.93929,9.880193549,8.999344708,92.77921834,0,0
1821,Nayook,-37.9133,145.93403,12.27587426,27.65737399,86.04758677,0,0
1822,Neds Corner,-34.19353,141.40293,68.31843481,234.6091544,514.1356332,0,0
1823,Neereman,-36.92009,143.92885,14.44716962,22.0769692,134.8449198,0,0
1824,Neerim,-37.95665,145.96419,7.387318141,23.02164178,89.3858123,1,0
1825,Neerim East,-38.00035,146.04465,8.328628375,20.55214504,97.24029612,0,0
1826,Neerim Junction,-37.92,145.96068,11.42265149,27.03758459,88.46135987,0,0
1827,Neerim North,-37.92286,146.02548,12.74233893,27.85463978,94.13959686,0,0
1828,Neerim South,-38.01006,145.98572,3.118491376,17.56629294,92.44275559,0,0
1829,Neilborough,-36.55599,144.26206,21.59493176,17.94967196,152.8510466,0,0
1830,Nelson,-38.07788,141.10436,45.97837523,88.93508035,339.5491106,0,0
1831,Nerrena,-38.50473,146.01181,5.656163649,6.769464464,119.7849407,0,0
1832,Nerrin Nerrin,-37.7602,143.02533,48.28308931,71.15419632,170.3037235,0,0
1833,Nerrina,-37.53866,143.89542,4.708261691,4.093903273,98.69587917,0,0
1834,Nerring,-37.49748,143.44648,9.299034798,33.33501207,137.9502425,0,0
1835,Netherby,-36.08581,141.64801,27.56719272,85.7498489,351.5231549,0,0
1836,Neuarpurr,-36.70184,141.05949,42.31524659,101.7623723,366.7752533,0,0
1837,New Gisborne,-37.45032,144.61574,17.43105954,17.40342827,50.51275274,0,0
1838,Newborough,-38.17746,146.29389,11.728462,13.48989179,123.5524336,0,0
1839,Newbridge,-36.75478,143.91984,20.71172573,29.827024,149.4426611,0,0
1840,Newbury,-37.42058,144.2838,15.32203444,38.487859,73.94781271,0,0
1841,Newcomb,-38.16265,144.39554,2.19690818,3.333387151,63.11360109,0,0
1842,Newfield,-38.56059,143.00736,8.695577941,49.85230965,190.0274497,0,0
1843,Newham,-37.29774,144.61167,30.65639486,32.94435078,65.03352663,0,0
1844,Newhaven,-38.51385,145.32275,24.80363737,35.01321138,84.12978807,0,0
1845,Newington,-37.56339,143.82763,1.664857551,2.68285683,103.6030401,0,0
1846,Newlands Arm,-37.9255,147.68791,12.62470049,12.05675372,239.5818666,0,0
1847,Newlyn,-37.41447,143.98564,16.51838225,19.74823226,96.72937912,0,0
1848,Newlyn North,-37.39724,144.00995,13.69951099,22.55669643,95.74765156,0,0
1849,Newmerella,-37.75296,148.46076,5.693759303,43.15863313,307.5122984,0,0
1850,Newport,-37.84549,144.88329,2.137429466,3.34439102,7.848979176,0,0
1851,Newry,-37.89723,146.89662,13.22435775,27.55331005,170.0926465,0,0
1852,Newstead,-37.10777,144.0521,12.8618468,28.51684612,112.2091099,0,0
1853,Newtown,-37.69917,143.66409,22.31064775,17.23479028,114.8134371,0,0
1854,Nhill,-36.30647,141.58129,7.286671476,71.66891479,343.5377188,1,0
1855,Nichols Point,-34.21057,142.21099,6.658656459,175.9176506,470.7242116,0,0
1856,Nicholson,-37.80955,147.74587,12.36567802,10.52710308,244.5309428,0,0
1857,Niddrie,-37.73971,144.88263,1.003728108,2.874375332,10.68562248,0,0
1858,Nilma,-38.17017,145.97294,3.955473272,3.791117718,97.09846548,0,0
1859,Nilma North,-38.1257,146.0034,8.440742478,7.521835809,97.69405231,0,0
1860,Ninda,-35.43386,142.7223,54.60383417,76.47259906,331.4955319,0,0
1861,Nine Mile,-36.45162,143.46683,26.36351175,22.92252866,201.1589078,0,0
1862,Nintingbool,-37.60953,143.72032,12.38578079,7.744166991,111.5480854,0,0
1863,Ninyeunook,-35.9645,143.43212,31.20390847,34.61406024,246.4376587,0,0
1864,Nirranda,-38.5085,142.77423,17.77768954,29.05682927,206.3569049,0,0
1865,Nirranda East,-38.48933,142.8645,9.755707685,35.38903387,198.2667686,0,0
1866,Nirranda South,-38.54514,142.80392,16.38405449,33.35563517,205.4901451,0,0
1867,Noble Park,-37.96599,145.17767,0.678427111,4.200551649,25.4817502,3,0
1868,Noble Park North,-37.95202,145.18932,1.614310882,4.593970102,25.26742613,0,0
1869,Noojee,-37.836,145.97847,20.85930272,36.49084007,89.29913409,0,0
1870,Noorat,-38.19443,142.92585,5.405816923,44.09733061,183.4067586,0,0
1871,Noorat East,-38.20271,142.97649,7.667950316,47.63324705,179.3047081,0,0
1872,Noorinbee,-37.50881,149.21054,69.04730784,114.4990414,375.4542773,0,0
1873,Noorinbee North,-37.40751,149.22198,74.27925707,119.9545037,377.8865794,0,0
1874,Noradjuha,-36.84539,141.91156,30.31574762,29.53636908,290.3558395,0,0
1875,Norlane,-38.09374,144.3534,6.254214187,6.290512581,61.87289191,0,0
1876,Normanville,-35.79376,143.72863,18.80063818,52.62177803,249.8814533,0,0
1877,Norong,-36.09095,146.34601,28.83943222,29.2680889,227.4993916,0,0
1878,North Bendigo,-36.73733,144.27886,1.376799863,2.965598611,133.9589724,0,0
1879,North Blackwood,-37.41777,144.36185,21.10015955,34.75534261,68.71259934,0,0
1880,North Geelong,-38.11447,144.35,4.104028727,4.065438292,63.31592786,0,0
1881,North Melbourne,-37.79688,144.94694,0.44207104,1.848499221,2.182547281,0,0
1882,North Shore,-38.09613,144.37096,5.897298772,6.053031143,60.68664961,0,0
1883,North Wangaratta,-36.32091,146.34429,4.219085141,4.002875656,206.2485667,0,0
1884,North Warrandyte,-37.72625,145.21604,8.085037779,9.104066355,24.27932789,0,0
1885,North Wonthaggi,-38.57797,145.59699,3.533454157,32.26835655,101.6095156,0,0
1886,Northcote,-37.77226,144.99937,1.872669253,0.886563196,5.527197613,0,1
1887,Northwood,-36.94408,145.10296,8.882726261,46.90319318,97.34650868,0,0
1888,Norval,-37.25231,142.86162,6.958794861,81.02235795,195.4098839,0,0
1889,Notting Hill,-37.90532,145.14058,0.982875369,1.528532562,18.76325896,0,0
1890,Nowa Nowa,-37.69873,148.02427,38.8284592,19.88727434,269.4827177,0,0
1891,Nowhere Creek,-37.12881,143.29347,34.51091634,40.54292038,165.7225762,0,0
1892,Nowie,-35.32766,143.28456,24.68089316,24.86922932,314.2777419,0,0
1893,Nug Nug,-36.67027,146.73318,12.83403783,21.2877607,201.745978,0,0
1894,Nuggetty,-36.95545,144.06039,4.129371949,28.71929577,124.2075073,0,0
1895,Nulla Vale,-37.16985,144.76365,22.66462935,45.65830777,73.5606406,0,0
1896,Nullawarre,-38.48594,142.76502,18.40839454,27.21395798,206.2069205,0,0
1897,Nullawarre North,-38.43792,142.79588,16.61877527,28.06333068,201.8519391,0,0
1898,Nullawil,-35.85929,143.138,60.01275939,49.30570041,271.1316133,0,0
1899,Numurkah,-36.08119,145.43854,21.82635766,33.40885884,197.0960595,1,0
1900,Nunawading,-37.81692,145.17652,1.780554102,2.236160191,18.83289695,0,0
1901,Nungurner,-37.85738,147.90066,25.88096051,8.521967872,258.0920567,0,0
1902,Nunniong,-37.23806,147.95046,34.95810007,71.04991501,271.1386995,0,0
1903,Nurcoung,-36.63074,141.68849,33.16707663,46.66557741,318.2325312,0,0
1904,Nurrabiel,-36.95534,142.04823,30.54638364,29.92086966,274.5160989,0,0
1905,Nurran,-37.51218,148.57232,23.09599177,64.9543559,319.5071821,0,0
1906,Nutfield,-37.60109,145.18515,13.45604015,11.57073499,30.60331294,0,0
1907,Nyah,-35.14566,143.36225,27.92403279,28.10396475,329.2107486,0,0
1908,Nyah West,-35.17827,143.3425,26.49507163,26.68579051,326.713797,0,0
1909,Nyarrin,-35.38959,142.67637,48.16632835,80.14232609,337.928067,0,0
1910,Nyerimilang,-37.89123,147.92565,28.69178272,6.299972045,260.3258395,0,0
1911,Nyora,-38.30703,145.68001,20.77630452,27.20189834,83.51551558,0,0
1912,Nyrraby,-35.22109,143.22348,32.99171695,33.193091,327.3450024,0,0
1913,Oak Park,-37.71827,144.91557,2.85750956,2.464108381,11.23726149,0,0
1914,Oaklands Junction,-37.58013,144.83666,7.522163505,9.641917306,28.08662848,0,0
1915,Oakleigh,-37.89968,145.09602,3.073149025,1.969401628,15.24083473,0,0
1916,Oakleigh East,-37.90597,145.11381,1.565379874,2.909817835,16.89602423,0,0
1917,Oakleigh South,-37.92698,145.0964,2.178622306,3.893548464,17.35447169,0,0
1918,Ocean Grange,-38.00833,147.67729,20.6170793,20.5270351,239.1796629,0,0
1919,Ocean Grove,-38.25828,144.53821,15.21657181,19.3833814,61.94702383,0,0
1920,Officer,-38.04827,145.41307,5.872447055,10.07479131,47.45275832,0,0
1921,Officer South,-38.10402,145.41738,9.050582872,13.7595393,51.42221649,0,0
1922,Old Tallangatta,-36.20119,147.24727,5.893379109,63.77144059,270.661206,0,0
1923,Olinda,-37.85288,145.37679,7.522372148,6.660484614,36.68732635,0,0
1924,Ombersley,-38.20614,143.81503,15.4634331,25.12497147,109.6286894,0,0
1925,Omeo,-37.1041,147.59433,0.674676008,70.20245811,245.30198,1,0
1926,Omeo Valley,-36.93176,147.61675,18.61405136,62.63210199,254.1799217,0,0
1927,Ondit,-38.23942,143.61965,11.77455238,11.84722146,126.8211464,0,0
1928,Orbost,-37.65521,148.50876,6.433245009,51.41989795,312.3539077,1,0
1929,Orford,-38.20316,142.10895,22.37116174,38.17706458,253.7216015,0,0
1930,Ormond,-37.90398,145.03998,1.812933018,3.339912475,12.26372202,0,0
1931,Orrvale,-36.41138,145.44692,6.519873085,5.345945315,161.6021763,0,0
1932,Osbornes Flat,-36.31814,146.91464,6.252780081,45.60999763,240.0223052,0,0
1933,Outtrim,-38.53168,145.77987,15.65442234,15.59414483,107.2674155,0,0
1934,Ouyen,-35.05383,142.26861,4.607406071,121.4594351,390.0278761,1,0
1935,Ovens,-36.60471,146.78475,7.47948735,20.78204895,209.9534713,0,0
1936,Oxley,-36.44917,146.37683,11.98386851,11.56380879,196.7268933,0,0
1937,Oxley Flats,-36.3981,146.39063,8.453172697,7.628266872,201.9263223,0,0
1938,Ozenkadnook,-36.83994,141.34541,22.2954666,77.43878967,337.5604963,0,0
1939,Paaratte,-38.55533,142.96923,7.712440846,46.58032028,192.7832427,0,0
1940,Painswick,-36.79699,143.73039,27.57364322,27.98361988,156.8969118,0,0
1941,Pakenham,-38.07106,145.4878,12.73650052,17.08971396,54.33032062,0,0
1942,Pakenham South,-38.13972,145.49292,6.787705318,21.33748522,59.06658537,0,0
1943,Pakenham Upper,-38.00902,145.50432,14.09269159,17.3295383,52.34541062,0,0
1944,Panitya,-35.14094,141.03149,116.7618175,204.3129464,460.0874847,0,0
1945,Panmure,-38.33118,142.71295,19.41392809,20.99492265,205.1642273,0,0
1946,Panton Hill,-37.64068,145.25059,14.5015812,14.30738075,31.74457585,0,0
1947,Paradise,-36.81484,143.05181,28.6896568,66.30641331,202.0989625,0,0
1948,Paradise Beach,-38.19193,147.41614,30.74880195,32.28177401,219.1101895,0,0
1949,Paraparap,-38.29876,144.18378,18.36437097,16.1726223,87.0076086,0,0
1950,Park Orchards,-37.77596,145.21332,3.977988257,4.274260756,22.43309171,0,0
1951,Parkdale,-37.99391,145.08148,0.842989417,2.527336087,22.73821103,0,0
1952,Parkville,-37.7885,144.95102,0.573071971,1.82265438,2.829762558,7,0
1953,Parwan,-37.73853,144.46231,7.162888198,10.62555347,44.69656992,0,0
1954,Paschendale,-37.65995,141.60253,10.34860437,38.23875325,295.9099037,0,0
1955,Pascoe Vale,-37.72489,144.93585,1.033970839,3.074572717,9.998787269,1,0
1956,Pascoe Vale South,-37.74336,144.93826,2.155524119,2.805247647,7.956329407,0,0
1957,Pastoria,-37.21415,144.58743,33.82746633,42.45529919,74.27887134,0,0
1958,Pastoria East,-37.17834,144.64018,28.73357036,45.25947434,76.00915641,0,0
1959,Patchewollock,-35.41773,142.24502,38.65805882,119.357304,360.1203208,0,0
1960,Patho,-36.01647,144.38695,28.64225462,34.89909448,206.1378503,0,0
1961,Patterson Lakes,-38.06746,145.14413,8.78309186,8.366152946,32.54399588,0,0
1962,Patyah,-36.89476,141.27274,15.68862509,85.00439955,341.6708393,0,0
1963,Paynesville,-37.90936,147.71202,12.61857883,11.67226211,241.6347744,0,0
1964,Pearcedale,-38.19736,145.24176,7.709054198,8.38438925,49.32129084,0,0
1965,Pearsondale,-38.12997,147.0325,4.839814673,3.646026534,184.8762819,0,0
1966,Peechelba,-36.16798,146.19158,22.85176642,23.89392051,212.9616285,0,0
1967,Peechelba East,-36.15547,146.25909,22.0343224,22.83278225,217.2796875,0,0
1968,Pelluebla,-36.1993,145.98123,20.97787609,35.33030597,200.8928372,0,0
1969,Pennyroyal,-38.43499,143.89035,22.85782444,13.74390889,116.5498532,0,0
1970,Penshurst,-37.87602,142.33647,30.99118984,31.17982026,230.6633691,0,0
1971,Pental Island,-35.40133,143.69167,14.02168854,13.8210238,291.0865132,0,0
1972,Pentland Hills,-37.65262,144.37484,5.957727756,17.02394622,54.62258659,0,0
1973,Percydale,-37.07177,143.38679,31.31015189,31.38911585,161.6332971,0,0
1974,Peronne,-36.647,141.36156,43.62871981,75.23817433,344.0830811,0,0
1975,Perry Bridge,-37.98368,147.26274,21.14716062,22.26916795,202.7506957,0,0
1976,Peterborough,-38.58941,142.87903,14.26844928,41.51350713,201.4909656,0,0
1977,Pheasant Creek,-37.46961,145.29085,28.7959982,28.00010851,47.85300221,0,0
1978,Piangil,-35.05308,143.22739,43.75245607,43.93820546,343.8196272,0,0
1979,Picola,-35.96055,145.10089,13.75543101,36.83050119,206.2813315,0,0
1980,Picola West,-35.9592,145.04839,17.23197209,32.9506449,206.2049352,0,0
1981,Piedmont,-37.89509,145.94533,14.19666544,29.70796285,86.803897,0,0
1982,Pier Milan,-35.23606,142.70097,39.62423143,78.6800548,350.5326437,0,0
1983,Pigeon Ponds,-37.279,141.68775,35.6589547,59.46366534,294.697462,0,0
1984,Piggoreet,-37.72324,143.63781,25.8352738,20.75827668,116.8338924,0,0
1985,Pimpinio,-36.61073,142.06978,16.79222845,16.51796114,288.8786311,0,0
1986,Pine Grove,-36.21448,144.40671,31.05569715,32.12168346,184.3940976,0,0
1987,Pine Lodge,-36.36288,145.54674,12.15068021,13.14442846,169.3086237,0,0
1988,Pine Mountain,-36.0129,147.83586,21.58065457,111.480807,324.4841441,0,0
1989,Pioneer Bay,-38.38097,145.54972,20.8656358,35.89302277,81.4900031,0,0
1990,Pipers Creek,-37.2523,144.54727,36.78013842,39.69790959,72.22900766,0,0
1991,Pira,-35.24837,143.37233,19.58197377,19.78167453,318.5185706,0,0
1992,Piries,-37.18119,146.1305,14.30644191,14.62643449,124.6924421,0,0
1993,Pirron Yallock,-38.35712,143.41416,14.79350378,15.03603663,148.4089275,0,0
1994,Pitfield,-37.82863,143.59644,37.1195336,32.10623169,119.9772085,0,0
1995,Pittong,-37.67551,143.47824,28.46924512,30.26915584,131.3649756,0,0
1996,Plenty,-37.66546,145.11095,4.442195304,4.063769965,20.92622805,0,0
1997,Plumpton,-37.68704,144.69488,9.773779689,7.177848457,27.32428131,0,0
1998,Point Cook,-37.90542,144.74287,4.425608021,6.290301708,21.8598644,0,0
1999,Point Leo,-38.41421,145.06862,16.25664356,11.28953896,67.56663572,0,0
2000,Point Lonsdale,-38.26525,144.60353,20.54807093,14.48782163,59.35202625,0,0
2001,Point Wilson,-38.03293,144.53718,19.74913749,20.17980558,44.62512343,0,0
2002,Pomborneit,-38.29607,143.29208,14.989743,26.1216028,155.8076603,0,0
2003,Pomborneit East,-38.29732,143.39786,16.83941888,17.13174773,147.2000361,0,0
2004,Pomborneit North,-38.21287,143.35833,19.46298774,24.52435742,147.3980963,0,0
2005,Pomonal,-37.25514,142.63529,25.32427217,71.32741933,214.324682,0,0
2006,Pompapiel,-36.36338,144.08608,29.98310959,42.01731911,178.8800337,0,0
2007,Poolaijelo,-37.18358,141.0779,24.93199393,104.1137302,349.7023592,0,0
2008,Pootilla,-37.52516,143.95822,10.39230463,9.674801749,93.96100841,0,0
2009,Poowong,-38.33981,145.76512,23.04153446,21.6541256,91.5366076,0,0
2010,Poowong East,-38.32857,145.83646,19.05733048,18.79121347,95.66353803,0,0
2011,Poowong North,-38.28481,145.78014,17.92192347,18.9663138,88.82220238,0,0
2012,Porcupine Ridge,-37.26877,144.20163,9.109760646,44.41365851,90.27962897,0,0
2013,Porepunkah,-36.68011,146.91838,21.93567499,6.435622257,214.0771076,0,0
2014,Port Albert,-38.68567,146.65718,14.41946972,53.7360659,177.0189257,0,0
2015,Port Campbell,-38.61355,143.02402,14.75040142,53.71747632,191.3337382,0,0
2016,Port Fairy,-38.33473,142.20057,5.710200433,25.07707771,248.60876,1,0
2017,Port Franklin,-38.68476,146.26965,6.224217334,36.68023832,149.8151284,0,0
2018,Port Melbourne,-37.83478,144.92342,2.730474151,2.806063286,4.221223148,0,0
2019,Port Welshpool,-38.68624,146.47506,22.76583005,50.14035611,163.9921467,0,0
2020,Portarlington,-38.13955,144.65659,23.50453355,23.34871787,45.17947389,0,0
2021,Portland,-38.36341,141.60851,2.486187668,76.13151204,299.8166275,1,0
2022,Portland North,-38.29935,141.57109,5.523416196,73.58626242,301.7915057,0,0
2023,Portland West,-38.37549,141.52841,7.704129704,82.73165136,306.9276985,0,0
2024,Portsea,-38.32383,144.69489,17.1101622,4.315184841,61.49860829,0,0
2025,Pound Creek,-38.61487,145.84513,16.88087624,17.75399657,117.9525495,0,0
2026,Powelltown,-37.86072,145.76977,24.17822337,36.35289261,71.121694,0,0
2027,Powers Creek,-37.22169,141.25355,20.96281784,89.32322317,333.5958703,0,0
2028,Powlett Plains,-36.47045,143.85732,11.41010007,44.60418454,178.479578,0,0
2029,Prairie,-36.29485,144.20666,42.86087965,47.12999917,181.5706526,0,0
2030,Pranjip,-36.73702,145.37499,17.58569951,17.72128626,125.0262214,0,0
2031,Preston,-37.74183,145.00862,0.413956418,1.913531536,8.84042782,2,1
2032,Princes Hill,-37.78191,144.966,1.692432018,1.796269258,3.402718749,0,0
2033,Princetown,-38.65338,143.1747,25.34584147,44.71546661,181.9868635,0,0
2034,Puckapunyal,-36.93138,144.94316,19.90244744,59.44490179,97.97543569,0,0
