,Suburb/Town Name,Postcode,Incidents Recorded,population,lat,lng,Number of Hospitals,Number of Cinemas,Distance to CBD
1720,Mount Glasgow,3371,41,85.0,-37.20339,143.75853,0,0,125.93333974096235
1721,Mount Helen,3350,748,2975.0,-37.62914,143.88637,0,0,96.80067752362511
1722,Mount Hooghly,3472,8,19.0,-36.91072,143.66115,0,0,152.56020092301588
1723,Mount Lonarch,3468,40,42.0,-37.27356,143.39036000000004,0,0,150.9837500356682
1724,Mount Macedon,3441,271,1335.0,-37.38988,144.59247,0,0,57.1698638947118
1725,Mount Major,3646,12,6.0,-36.36939,145.69924,0,0,173.25334993225025
1726,Mount Martha,3934,3391,18548.0,-38.27378,145.03085,0,0,51.6571834252593
1727,Mount Mercer,3352,65,69.0,-37.83716,143.87159,0,0,95.83726357889802
1728,Mount Moriac,3240,200,240.0,-38.21043,144.18971000000005,0,0,80.87275996821839
1729,Mount Napier,3301,1,17.0,-37.89664000000001,142.06349,0,0,254.66630603207304
1730,Mount Pleasant,3350,1539,2203.0,-37.58079,143.85515,0,0,100.75596464469736
1731,Mount Prospect,3364,11,41.0,-37.39936,144.05112,0,0,92.47482473308968
1732,Mount Richmond,3305,47,43.0,-38.15808,141.33571,0,0,320.130144267564
1733,Mount Rowan,3352,101,294.0,-37.50056,143.84025,0,0,104.6824693490078
1734,Mount Sabine,3236,2,0.0,-38.63386,143.74272,0,0,140.3330846868833
1735,Mount Tassie,3844,4,0.0,-38.38878,146.56034,0,0,153.81975384364964
1736,Mount Taylor,3875,66,286.0,-37.722,147.57254,0,0,229.65400661140927
1737,Mount Toolebewong,3777,27,140.0,-37.71534000000001,145.56142,0,0,53.75957187850818
1738,Mount Wallace,3342,97,113.0,-37.73411,144.20938999999996,0,0,66.74415674431349
1739,Mount Waverley,3149,10428,33611.0,-37.87838,145.12845,2,2,16.332584373298264
1740,Mountain Bay,3723,13,43.0,-37.19828,146.09508,0,0,121.02479066366406
1741,Mountain View,3988,15,90.0,-38.30218,145.86768999999995,0,0,96.17836059295075
1742,Moutajup,3294,17,83.0,-37.6844,142.2068,0,0,242.67846435244311
1743,Moyhu,3732,98,445.0,-36.59976,146.37198,0,0,183.75341273470198
1744,Moyreisk,3477,7,30.0,-36.87841,143.39577,0,0,173.089268764264
1745,Moyston,3377,126,348.0,-37.2769,142.74451000000005,0,0,204.3869374487393
1746,Muckatah,3644,69,213.0,-36.00517,145.64555,0,0,209.93056229998044
1747,Muckleford,3451,150,405.0,-37.05394,144.15276,0,0,110.54829220761441
1748,Muckleford South,3462,11,45.0,-37.10578,144.12478000000004,0,0,107.8768083606476
1749,Mulgrave,3170,9615,19368.0,-37.92029,145.17259,1,0,22.018446554016958
1750,Mumbannar,3304,39,111.0,-37.93292,141.10206000000005,0,0,339.07151931775604
1751,Mundoona,3635,14,119.0,-36.14918,145.35906,0,0,188.26527176928488
1752,Munro,3862,36,143.0,-37.89841,147.2134,0,0,197.86348501059194
1753,Muntham,3315,4,31.0,-37.57429000000001,141.54808,0,0,301.55640765293106
1754,Murchison,3610,500,925.0,-36.62918,145.18683,0,0,133.0577373000524
1755,Murchison East,3610,190,135.0,-36.61446,145.25021,0,0,135.6188696939848
1756,Murchison North,3610,42,187.0,-36.56929,145.27819,0,0,141.02726967066445
1757,Murgheboluc,3218,21,131.0,-38.10025,144.14182,0,0,78.73546072833783
1758,Murmungee,3747,2,57.0,-36.44877,146.67077,0,0,214.30447813110848
1759,Murphys Creek,3551,25,37.0,-36.73143,143.74963,0,0,161.1196552692317
1760,Murra Warra,3401,18,72.0,-36.44532,142.24659,0,0,284.7081730094937
1761,Murrabit,3579,69,201.0,-35.53706,143.93788,0,0,268.98651074697233
1762,Murrabit West,3579,17,45.0,-35.50948,143.88058,0,0,273.6378686058203
1763,Murrawee,3586,22,143.0,-35.29899,143.51416,0,0,307.94378716161526
1764,Murraydale,3586,23,125.0,-35.28173,143.56634,0,0,307.7754801747657
1765,Murrayville,3512,119,280.0,-35.20364,141.20128,0,0,443.9260769383679
1766,Murrindal,3885,5,11.0,-37.41766,148.20979,0,0,289.3742285817438
1767,Murrindindi,3717,58,107.0,-37.36922,145.57712,0,0,73.23013548960444
1768,Murroon,3243,26,83.0,-38.42906,143.79981999999995,0,0,122.64975307798264
1769,Murrumbeena,3163,3228,9926.0,-37.89637000000001,145.06927,0,0,13.246608134088387
1770,Murtoa,3390,398,865.0,-36.5981,142.47461,0,0,258.385422268623
1771,Musk,3461,36,150.0,-37.36907,144.2042,0,0,83.0132293477167
1772,Musk Vale,3461,15,132.0,-37.3808,144.14798000000005,0,0,86.31202598703355
1773,Muskerry,3557,34,50.0,-36.67647,144.58638,0,0,130.6148288805157
1774,Myall,3579,19,107.0,-35.60457,144.03408000000005,0,0,259.0604103912102
1775,Myamyn,3304,18,73.0,-38.00633,141.72024,0,0,285.23023432104526
1776,Myers Flat,3556,136,459.0,-36.70102,144.1865,0,0,141.3675185394257
1777,Myola,3551,3,39.0,-36.62506,144.64356,0,0,135.00488168653516
1778,Myrniong,3341,171,404.0,-37.59201,144.36364,0,0,58.08813803226755
1779,Myrrhee,3732,24,152.0,-36.74419,146.3094,0,0,168.2630852915866
1780,Myrtle Creek,3551,4,67.0,-36.93597000000001,144.417,0,0,108.71180072472022
1781,Myrtlebank,3851,69,127.0,-38.07116,147.034,0,0,183.93391654771818
1782,Myrtleford,3737,1566,3193.0,-36.57747,146.74446,1,0,209.21463430489968
1783,Mysia,3518,5,43.0,-36.22898,143.75507,0,0,206.1150919761275
1784,Mystic Park,3579,55,181.0,-35.56817,143.73247,0,0,272.5655906459933
1785,Mywee,3641,5,14.0,-35.83868,145.50682,0,0,224.75040779796205
1786,Nagambie,3608,1076,1886.0,-36.7916,145.20633,1,0,115.5378957680539
1787,Nalangil,3249,20,76.0,-38.32696,143.4558,0,0,143.75367409718785
1788,Nalinga,3646,8,25.0,-36.42169000000001,145.72751,0,0,168.86458146577073
1789,Nambrok,3847,123,299.0,-38.08666,146.85306,0,0,168.56752509087423
1790,Nandaly,3533,13,39.0,-35.31286,142.67936,0,0,344.6733185641
1791,Nangana,3781,10,44.0,-37.87397,145.53476,0,0,50.732998869093564
1792,Nangeela,3312,5,14.0,-37.48038,141.34245,0,0,320.81385374132657
1793,Nangiloc,3494,76,141.0,-34.4807,142.30593000000005,0,0,440.5554418370097
1794,Nanneella,3561,116,388.0,-36.34926,144.78736999999995,0,0,163.42797517831124
1795,Napoleons,3352,148,553.0,-37.69024,143.79936,0,0,103.1409603561773
1796,Nar Nar Goon,3812,597,1012.0,-38.11186,145.56548999999995,0,0,62.493671334290106
1797,Nar Nar Goon North,3812,224,727.0,-38.02922,145.56527,0,0,58.12891559844831
1798,Narbethong,3778,155,205.0,-37.54229,145.63431,0,0,66.32980518820591
1799,Nareeb,3293,4,36.0,-37.84089,142.55478,0,0,211.46847776975486
1800,Nareen,3315,11,93.0,-37.38378,141.54753,0,0,304.5762860777422
1801,Nareewillock,3525,2,23.0,-36.15886,143.43175,0,0,228.6523929884617
1802,Nariel Valley,3707,22,90.0,-36.49982,147.83604,0,0,293.51011742763586
1803,Naring,3636,37,120.0,-36.05908,145.58168,0,0,202.57815758991728
1804,Naringal,3277,29,120.0,-38.39463,142.72316,0,0,206.33567585857233
1805,Naringal East,3277,28,93.0,-38.40828,142.79053000000005,0,0,201.2253591144035
1806,Naroghid,3266,26,71.0,-38.24715,143.05403,0,0,173.98706981425147
1807,Narracan,3824,74,253.0,-38.27104,146.23533999999995,0,0,122.59569994116443
1808,Narraport,3483,7,46.0,-36.02367,143.07808,0,0,260.0191201984782
1809,Narrawong,3285,123,387.0,-38.2386,141.70334,0,0,289.35065995993557
1810,Narre Warren,3805,21216,26621.0,-38.0204,145.30753,0,1,38.109197570889684
1811,Narre Warren East,3804,163,419.0,-37.96274,145.35371999999995,0,0,38.204172545012156
1812,Narre Warren North,3804,2593,7674.0,-37.98391,145.31811000000005,0,0,36.58708629733897
1813,Narre Warren South,3805,8743,30319.0,-38.04961,145.30798,0,0,40.18900470056072
1814,Narrung,3597,5,18.0,-34.77706,143.22827,0,0,371.5488710570365
1815,Nathalia,3638,762,1880.0,-36.06056,145.19019,0,0,195.84180262705553
1816,Natimuk,3409,100,514.0,-36.72609,141.93843,0,0,293.55693195283993
1817,Natte Yallock,3465,38,94.0,-36.94793,143.46507,0,0,163.5207271415472
1818,Natya,3597,4,38.0,-34.9424,143.1871,0,0,356.48831938115933
1819,Navarre,3384,31,98.0,-36.89759,143.09351,0,0,193.97876126826716
1820,Navigators,3352,69,253.0,-37.60905,143.93929,0,0,92.78634438882045
1821,Nayook,3832,31,75.0,-37.9133,145.93403,0,0,86.04031571689019
1822,Neds Corner,3496,9,4.0,-34.19353,141.40293,0,0,514.1402998564306
1823,Neereman,3463,3,24.0,-36.92009,143.92885,0,0,134.8499119480061
1824,Neerim,3831,67,200.0,-37.95665,145.96419,1,0,89.37860043542186
1825,Neerim East,3831,70,192.0,-38.00035,146.04465,0,0,97.2331391734447
1826,Neerim Junction,3832,39,127.0,-37.92,145.96068,0,0,88.45409399468973
1827,Neerim North,3832,11,42.0,-37.92286,146.02548000000004,0,0,94.13232637989398
1828,Neerim South,3831,410,1305.0,-38.01006,145.98572,0,0,92.435638289624
1829,Neilborough,3570,111,290.0,-36.55599,144.26206000000005,0,0,152.85403926743598
1830,Nelson,3292,116,190.0,-38.07788,141.10436,0,0,339.5564098619142
1831,Nerrena,3953,14,248.0,-38.50473,146.01181,0,0,119.77935160080044
1832,Nerrin Nerrin,3351,11,38.0,-37.7602,143.02533,0,0,170.31106167042893
1833,Nerrina,3350,401,962.0,-37.53866,143.89542,0,0,98.70287110974633
1834,Nerring,3373,4,15.0,-37.49748,143.44648,0,0,137.95735449413866
1835,Netherby,3418,26,120.0,-36.08581,141.64801,0,0,351.5293671693903
1836,Neuarpurr,3413,3,55.0,-36.70184,141.05948999999995,0,0,366.78221134206075
1837,New Gisborne,3438,575,2387.0,-37.45032,144.61574,0,0,50.517188068752446
1838,Newborough,3825,5208,6763.0,-38.17746,146.29389,0,0,123.54552214875001
1839,Newbridge,3551,77,192.0,-36.75478,143.91984,0,0,149.44721340210566
1840,Newbury,3458,16,71.0,-37.42058,144.2838,0,0,73.95375285465983
1841,Newcomb,3219,4716,4500.0,-38.16265,144.39553999999995,0,0,63.11937077068965
1842,Newfield,3268,12,69.0,-38.56059000000001,143.00736,0,0,190.0340205266213
1843,Newham,3442,96,506.0,-37.29774000000001,144.61167,0,0,65.03701625396042
1844,Newhaven,3925,305,449.0,-38.51385,145.32275,0,0,84.12706239595472
1845,Newington,3350,844,1900.0,-37.56339000000001,143.82763,0,0,103.61012225806839
1846,Newlands Arm,3875,123,728.0,-37.9255,147.68791000000004,0,0,239.57454349751904
1847,Newlyn,3364,40,128.0,-37.41447,143.98564,0,0,96.73591877232202
1848,Newlyn North,3364,24,174.0,-37.39724,144.00995,0,0,95.75409492860611
1849,Newmerella,3886,173,389.0,-37.75296,148.46076000000005,0,0,307.5049578886195
1850,Newport,3015,5970,12916.0,-37.84549000000001,144.88329,0,0,7.8554660852249825
1851,Newry,3859,148,427.0,-37.89723,146.89661999999996,0,0,170.08532275543018
1852,Newstead,3462,212,754.0,-37.10777,144.0521,0,0,112.21438139105688
1853,Newtown,3351,4682,122.0,-37.69917,143.66409,0,0,114.82073755617452
1854,Nhill,3418,867,2184.0,-36.30647,141.58129,1,0,343.54418590911683
1855,Nichols Point,3501,443,1551.0,-34.210570000000004,142.21098999999995,0,0,470.7281487634873
1856,Nicholson,3882,269,1095.0,-37.80955,147.74587,0,0,244.52360316746433
1857,Niddrie,3042,2156,5479.0,-37.73971,144.88263,0,0,10.690421728798396
1858,Nilma,3821,84,342.0,-38.17017,145.97294,0,0,97.09179093208898
1859,Nilma North,3821,53,319.0,-38.1257,146.0034,0,0,97.6872136060087
1860,Ninda,3533,3,14.0,-35.43386,142.7223,0,0,331.50001709100354
1861,Nine Mile,3518,2,22.0,-36.45162,143.46683000000004,0,0,201.16377972609214
1862,Nintingbool,3351,17,173.0,-37.60953,143.72032,0,0,111.5552816579335
1863,Ninyeunook,3527,2,11.0,-35.9645,143.43212,0,0,246.44175111555626
1864,Nirranda,3268,28,56.0,-38.5085,142.77423000000005,0,0,206.36368118552846
1865,Nirranda East,3268,2,14.0,-38.48933,142.8645,0,0,198.27353238578635
1866,Nirranda South,3268,15,76.0,-38.54514,142.80392,0,0,205.49685454051792
1867,Noble Park,3174,19466,30998.0,-37.96599000000001,145.17767,3,0,25.47631763317614
1868,Noble Park North,3174,3738,7468.0,-37.95202000000001,145.18932,0,0,25.26164887659555
1869,Noojee,3833,201,157.0,-37.836,145.97847,0,0,89.29179849410522
1870,Noorat,3265,95,333.0,-38.19443,142.92585,0,0,183.41388333921623
1871,Noorat East,3265,4,20.0,-38.20271,142.97648999999996,0,0,179.31181400320725
1872,Noorinbee,3890,24,70.0,-37.50881,149.21053999999995,0,0,375.44695261210137
1873,Noorinbee North,3890,13,24.0,-37.40751,149.22198,0,0,377.8792720499632
1874,Noradjuha,3409,23,83.0,-36.84539,141.91156,0,0,290.36269712235105
1875,Norlane,3214,14375,8306.0,-38.09374,144.3534,0,0,61.87921879106279
1876,Normanville,3579,8,35.0,-35.79376,143.72863,0,0,249.88471160333418
1877,Norong,3682,21,118.0,-36.09095,146.34601,0,0,227.49536921345475
1878,North Bendigo,3550,2434,4059.0,-36.73733,144.27886,0,0,133.96229875985543
1879,North Blackwood,3458,7,51.0,-37.41777,144.36185,0,0,68.71825591656608
1880,North Geelong,3215,5262,2966.0,-38.11447,144.35,0,0,63.32214372384996
1881,North Melbourne,3051,12698,14940.0,-37.79688,144.94693999999996,0,0,2.1870570393921573
1882,North Shore,3214,943,357.0,-38.09613,144.37096,0,0,60.6929141393928
1883,North Wangaratta,3678,133,288.0,-36.32091,146.34429,0,0,206.24414996423815
1884,North Warrandyte,3113,267,2956.0,-37.72625,145.21604,0,0,24.272573938105253
1885,North Wonthaggi,3995,1206,2806.0,-38.57797,145.59698999999995,0,0,101.60553941214623
1886,Northcote,3070,15527,24561.0,-37.77226,144.99937,0,1,5.522853074534743
1887,Northwood,3660,65,195.0,-36.94408,145.10296,0,0,97.34555379807156
1888,Norval,3377,9,38.0,-37.25231,142.86162,0,0,195.4168637228079
1889,Notting Hill,3168,1481,3050.0,-37.90532,145.14058,0,0,18.75714361186353
1890,Nowa Nowa,3887,163,194.0,-37.69873,148.02427,0,0,269.47538026216773
1891,Nowhere Creek,3469,2,17.0,-37.12881,143.29347,0,0,165.72912347851735
1892,Nowie,3585,15,21.0,-35.32765999999999,143.28456,0,0,314.28128716224893
1893,Nug Nug,3737,18,21.0,-36.67027,146.73318,0,0,201.74022358257204
1894,Nuggetty,3463,9,85.0,-36.95545,144.06038999999996,0,0,124.21223404560834
1895,Nulla Vale,3435,54,63.0,-37.16985,144.76365,0,0,73.56238492428076
1896,Nullawarre,3268,54,267.0,-38.48594,142.76502,0,0,206.2137322843798
1897,Nullawarre North,3268,10,61.0,-38.43792,142.79588,0,0,201.85880436329072
1898,Nullawil,3529,19,93.0,-35.85929,143.138,0,0,271.1360551750336
1899,Numurkah,3636,2128,4477.0,-36.08119,145.43854,1,0,197.09445340140473
1900,Nunawading,3131,4801,11876.0,-37.81692,145.17651999999995,0,0,18.82555970152953
1901,Nungurner,3909,62,283.0,-37.85738,147.90066000000004,0,0,258.08472114070247
1902,Nunniong,3896,16,0.0,-37.23806,147.95046000000005,0,0,271.13153621055096
1903,Nurcoung,3401,7,40.0,-36.63074,141.68849,0,0,318.2392638375812
1904,Nurrabiel,3401,14,61.0,-36.95534,142.04823000000005,0,0,274.5230176852724
1905,Nurran,3888,2,3.0,-37.51218,148.57232,0,0,319.4998673532991
1906,Nutfield,3099,148,152.0,-37.60109,145.18515,0,0,30.598593257354143
1907,Nyah,3594,157,530.0,-35.14566,143.36225,0,0,329.2139825855699
1908,Nyah West,3595,350,663.0,-35.17827,143.3425,0,0,326.7170948300992
1909,Nyarrin,3533,1,24.0,-35.38959000000001,142.67637,0,0,337.93255949514577
1910,Nyerimilang,3909,3,4.0,-37.89123,147.92565,0,0,260.3185086025915
1911,Nyora,3987,367,1527.0,-38.30703,145.68001,0,0,83.51001872501551
1912,Nyrraby,3585,5,18.0,-35.22109000000001,143.22348,0,0,327.3485347310342
1913,Oak Park,3046,2126,6205.0,-37.71827,144.91557,0,0,11.239932000834976
1914,Oaklands Junction,3063,178,433.0,-37.58013,144.83666000000005,0,0,28.089509717018448
1915,Oakleigh,3166,8463,7893.0,-37.89968,145.09601999999995,0,0,15.235188202854319
1916,Oakleigh East,3166,2383,6444.0,-37.90597,145.11381,0,0,16.89025365559901
1917,Oakleigh South,3167,3827,9261.0,-37.92698,145.0964,0,0,17.34950291883541
1918,Ocean Grange,3880,9,0.0,-38.00833,147.67729,0,0,239.1723647347429
1919,Ocean Grove,3226,3597,14165.0,-38.25828,144.53821000000005,0,0,61.951420549344
1920,Officer,3809,4973,7133.0,-38.04827,145.41307,0,0,47.44665801266269
1921,Officer South,3809,133,75.0,-38.10402,145.41738,0,0,51.4165390292033
1922,Old Tallangatta,3701,1,35.0,-36.20119,147.24727,0,0,270.65563739559195
1923,Olinda,3788,621,1738.0,-37.85288,145.37679,0,0,36.68004495753247
1924,Ombersley,3241,16,97.0,-38.20614000000001,143.81503,0,0,109.6354057231082
1925,Omeo,3898,192,406.0,-37.1041,147.59433,1,0,245.29499207401315
1926,Omeo Valley,3898,10,3.0,-36.93176,147.61675,0,0,254.17310402740918
1927,Ondit,3249,38,94.0,-38.23942,143.61965,0,0,126.82793756377983
1928,Orbost,3888,2082,2227.0,-37.65521,148.50876,1,0,312.34657181834945
1929,Orford,3284,20,105.0,-38.20316,142.10895,0,0,253.72881570673437
1930,Ormond,3204,2456,8417.0,-37.90398,145.03998,0,0,12.2596492168064
1931,Orrvale,3631,345,438.0,-36.41138,145.44692,0,0,161.60019447935983
1932,Osbornes Flat,3691,10,233.0,-36.31814,146.91464,0,0,240.0169470948631
1933,Outtrim,3951,53,235.0,-38.53168,145.77987,0,0,107.26255749291249
1934,Ouyen,3490,621,1191.0,-35.05383,142.26861,1,0,390.0324825082486
1935,Ovens,3738,41,219.0,-36.60471,146.78475,0,0,209.9477757492115
1936,Oxley,3678,89,631.0,-36.44917,146.37683,0,0,196.72216277171782
1937,Oxley Flats,3678,15,55.0,-36.3981,146.39063000000004,0,0,201.92166528797648
1938,Ozenkadnook,3413,1,30.0,-36.83994000000001,141.34541000000004,0,0,337.56749042247
1939,Paaratte,3268,15,31.0,-38.55533,142.96923,0,0,192.78984622992377
1940,Painswick,3551,3,5.0,-36.79699,143.73039,0,0,156.90203494562377
1941,Pakenham,3810,27599,46421.0,-38.07106,145.4878,0,0,54.32411091550289
1942,Pakenham South,3810,138,216.0,-38.13972,145.49292,0,0,59.0608249074856
1943,Pakenham Upper,3810,392,1172.0,-38.00902,145.50432,0,0,52.338755400059966
1944,Panitya,3512,12,65.0,-35.14094,141.03149,0,0,460.0931799769528
1945,Panmure,3265,127,424.0,-38.33118,142.71295,0,0,205.1712497165262
1946,Panton Hill,3759,161,1062.0,-37.64068,145.25059,0,0,31.738697361825665
1947,Paradise,3477,20,42.0,-36.81484,143.05181000000005,0,0,202.1051328758006
1948,Paradise Beach,3851,82,160.0,-38.19193,147.41613999999996,0,0,219.1030081663616
1949,Paraparap,3240,41,151.0,-38.29876,144.18378,0,0,87.01334711706205
1950,Park Orchards,3114,637,3822.0,-37.77596,145.21331999999995,0,0,22.425867846776445
1951,Parkdale,3195,3950,11746.0,-37.99391,145.08148,0,0,22.73484847130136
1952,Parkville,3052,6051,7409.0,-37.7885,144.95102,7,0,2.832309714285217
1953,Parwan,3340,192,170.0,-37.73853,144.46231,0,0,44.70378692789552
1954,Paschendale,3315,2,30.0,-37.65995,141.60253,0,0,295.91723802673937
1955,Pascoe Vale,3044,7759,17051.0,-37.72489,144.93585,1,0,10.000479949479013
1956,Pascoe Vale South,3044,3926,10069.0,-37.74336,144.93826,0,0,7.9582636152398125
1957,Pastoria,3444,9,48.0,-37.21415,144.58743,0,0,74.2821406722087
1958,Pastoria East,3444,10,38.0,-37.17834000000001,144.64018000000004,0,0,76.01190090184194
1959,Patchewollock,3491,56,133.0,-35.41773,142.24501999999995,0,0,360.12533177114886
1960,Patho,3564,74,108.0,-36.01647,144.38695,0,0,206.13968150185653
1961,Patterson Lakes,3197,3538,7564.0,-38.06746,145.14413000000005,0,0,32.54041478404335
1962,Patyah,3318,3,62.0,-36.89476,141.27274,0,0,341.6778832051151
1963,Paynesville,3880,1231,3480.0,-37.90936,147.71202,0,0,241.62744759498963
1964,Pearcedale,3912,1089,3821.0,-38.19736,145.24176,0,0,49.31766586122642
1965,Pearsondale,3851,41,135.0,-38.12997,147.0325,0,0,184.86909501200685
1966,Peechelba,3678,34,184.0,-36.16798,146.19158000000004,0,0,212.9578141035055
1967,Peechelba East,3678,6,45.0,-36.15547,146.25909,0,0,217.27574346735312
1968,Pelluebla,3727,6,33.0,-36.1993,145.98123,0,0,200.8894851834538
1969,Pennyroyal,3235,8,86.0,-38.43499,143.89035,0,0,116.55574037768258
1970,Penshurst,3289,184,622.0,-37.87602,142.33647,0,0,230.67070276916203
1971,Pental Island,3586,32,135.0,-35.40133,143.69167,0,0,291.08940698756135
1972,Pentland Hills,3341,145,185.0,-37.65262,144.37483999999995,0,0,54.629531745245764
1973,Percydale,3478,26,39.0,-37.07177,143.38679,0,0,161.6396386094358
1974,Peronne,3413,5,48.0,-36.647,141.36156,0,0,344.08992861483443
1975,Perry Bridge,3862,35,75.0,-37.98368,147.26273999999995,0,0,202.74339805474276
1976,Peterborough,3270,103,247.0,-38.58941,142.87903,0,0,201.4975666235466
1977,Pheasant Creek,3757,65,322.0,-37.46961,145.29085,0,0,47.84854394762154
1978,Piangil,3597,76,259.0,-35.05308,143.22739,0,0,343.82298915008414
1979,Picola,3639,97,207.0,-35.96055,145.10089,0,0,206.2808754302758
1980,Picola West,3639,2,9.0,-35.9592,145.04838999999996,0,0,206.2046471504555
1981,Piedmont,3833,26,46.0,-37.89509,145.94533,0,0,86.79660339457652
1982,Pier Milan,3533,4,8.0,-35.23605999999999,142.70096999999996,0,0,350.53693573320027
1983,Pigeon Ponds,3407,3,29.0,-37.279,141.68775,0,0,294.70467482865115
1984,Piggoreet,3351,1,37.0,-37.72324,143.63781,0,0,116.8412097504067
1985,Pimpinio,3401,91,184.0,-36.61073,142.06978,0,0,288.8851852928143
1986,Pine Grove,3573,18,35.0,-36.21448,144.40671,0,0,184.3960702874306
1987,Pine Lodge,3631,83,241.0,-36.36288,145.54674,0,0,169.30634298186789
1988,Pine Mountain,3709,2,34.0,-36.0129,147.83586,0,0,324.47828978520556
1989,Pioneer Bay,3984,170,352.0,-38.38097,145.54972,0,0,81.48539959721023
1990,Pipers Creek,3444,17,159.0,-37.2523,144.54727,0,0,72.23272999029547
1991,Pira,3585,4,10.0,-35.24837,143.37233,0,0,318.52188811819514
1992,Piries,3723,18,58.0,-37.18119,146.1305,0,0,124.68634246737113
1993,Pirron Yallock,3249,50,113.0,-38.35712,143.41416,0,0,148.4156086693468
1994,Pitfield,3351,13,48.0,-37.82863,143.59644,0,0,119.98454741317323
1995,Pittong,3360,8,15.0,-37.67551,143.47824,0,0,131.37227187267317
1996,Plenty,3090,868,2364.0,-37.66546,145.11095,0,0,20.921626891900036
1997,Plumpton,3335,81,4324.0,-37.68704,144.69488,0,0,27.330594888662198
